cluster_id,customer_count,total_segment_revenue,avg_recency,avg_orders,avg_revenue,avg_aov,avg_items,avg_categories,avg_freight,pct_customers,revenue_share_pct,persona_name
0,40496,10096579.73,244.76755728960885,1.0007161201106283,249.32288942117742,247.72672708415644,1.0076056894508099,1.0068648755432634,25.93652373073884,42.439740096415846,63.72673842196779,High-Value Spenders
1,42348,2574465.21,245.48960989893266,1.0003305941248701,60.79307665060924,60.524208109001606,1.0050769812033626,1.0047463870784925,15.258900184188155,44.38063299098721,16.24929187917445,Dormant / Inactive
2,2347,739578.9,212.2002556455049,2.141883255219429,315.1167021729868,127.1025202151683,2.5850021303792077,1.7302939923306349,19.09064847848317,2.4596520645566966,4.668011580462869,VIP Loyalists
3,10229,2432929.4,256.09678365431614,1.0511291426336886,237.84626063153777,108.40851930042038,2.2696255743474434,0.8861081239612866,18.44956559585492,10.719974848040243,15.355958118394913,Churned High-Value
